shipmentID,pickupDate,originCity,originStateProvince,originPostalCode,originCountry,destinationCity,destinationStateProvince,destinationPostalCode,destinationCountry,accessorialCodes,classification1,weight1,description1,packagingType1,pieces1,length1,width1,height1,classification2,weight2,description2,packagingType2,pieces2,length2,width2,height2,classification3,weight3,description3,packagingType3,pieces3,length3,width3,height3,classification4,weight4,description4,packagingType4,pieces4,length4,width4,height4,classification5,weight5,description5,packagingType5,pieces5,length5,width5,height5,classification6,weight6,description6,packagingType6,pieces6,length6,width6,height6,classification7,weight7,description7,packagingType7,pieces7,length7,width7,height7,classification8,weight8,description8,packagingType8,pieces8,length8,width8,height8
14353,20260512,,,79927,USA,,,85323,USA,,60,8456,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14354,20260512,,,79927,USA,,,85333,USA,,70,378,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14355,20260512,,,79927,USA,,,85340,USA,,55,1440,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14356,20260512,,,79927,USA,,,85348,USA,,92,151,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14357,20260512,,,79927,USA,,,85353,USA,,50,669.3333333,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14358,20260512,,,79927,USA,,,85354,USA,,100,150.5,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14359,20260512,,,79927,USA,,,85367,USA,,150,166,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14360,20260512,,,79927,USA,,,85395,USA,,70,246.25,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14361,20260512,,,79927,USA,,,85607,USA,,70,1265.333333,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14362,20260512,,,79927,USA,,,85621,USA,,50,612,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14363,20260512,,,79927,USA,,,85621,USA,,50,612,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14364,20260512,,,79927,USA,,,85648,USA,,70,320,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14365,20260512,,,79927,USA,,,85928,USA,,125,924,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14366,20260512,,,79927,USA,,,87009,USA,,85,1130,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14367,20260512,,,79927,USA,,,87013,USA,,70,775,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14368,20260512,,,79927,USA,,,87016,USA,,110,1023,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14369,20260512,,,79927,USA,,,87045,USA,,50,1554,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14370,20260512,,,79927,USA,,,87107,USA,,50,290,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14371,20260512,,,79927,USA,,,87109,USA,,50,290,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14372,20260512,,,79927,USA,,,87120,USA,,50,290,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14373,20260512,,,79927,USA,,,87121,USA,,50,290,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14374,20260512,,,79927,USA,,,87124,USA,,70,331,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14375,20260512,,,79927,USA,,,87144,USA,,70,331,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14376,20260512,,,79927,USA,,,87401,USA,,60,150,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14377,20260512,,,79927,USA,,,87528,USA,,77,419,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14378,20260512,,,79927,USA,,,88008,USA,,50,452.8,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14379,20260512,,,79927,USA,,,8807,USA,,65,358,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14380,20260512,,,79927,USA,,,8810,USA,,50,250,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14381,20260512,,,79927,USA,,,88252,USA,,70,645,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14382,20260512,,,79927,USA,,,88318,USA,,70,1122.454545,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14383,20260512,,,79927,USA,,,88321,USA,,70,1109,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14384,20260512,,,79927,USA,,,8873,USA,,77,152,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14385,20260512,,,79927,USA,,,89431,USA,,50,75,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14386,20260512,,,79927,USA,,,89434,USA,,50,5415,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14387,20260512,,,79927,USA,,,89437,USA,,50,75.5,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14388,20260512,,,79927,USA,,,89502,USA,,50,307.8947368,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14389,20260512,,,79927,USA,,,89506,USA,,50,307.8947368,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14390,20260512,,,79927,USA,,,89511,USA,,50,307.8947368,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14391,20260512,,,79927,USA,,,90061,USA,,70,647,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14392,20260512,,,79927,USA,,,90221,USA,,85,393,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14393,20260512,,,79927,USA,,,90620,USA,,70,150,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14394,20260512,,,79927,USA,,,90650,USA,,92,151,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14395,20260512,,,79927,USA,,,90670,USA,,50,663.6153846,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14396,20260512,,,79927,USA,,,90703,USA,,92,150,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14397,20260512,,,79927,USA,,,90810,USA,,65,2019,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14398,20260512,,,79927,USA,,,91748,USA,,70,868.0454545,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14399,20260512,,,79927,USA,,,91763,USA,,50,295,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14400,20260512,,,79927,USA,,,92056,USA,,50,286,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14401,20260512,,,79927,USA,,,92121,USA,,70,2525.076923,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14402,20260512,,,79927,USA,,,92154,USA,,70,2525.076923,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14403,20260512,,,79927,USA,,,92225,USA,,100,193,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14404,20260512,,,79927,USA,,,92231,USA,,60,2555.85,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14405,20260512,,,79927,USA,,,92258,USA,,70,400,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14406,20260512,,,79927,USA,,,92276,USA,,70,985.75,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14407,20260512,,,79927,USA,,,92585,USA,,85,350,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14408,20260512,,,79927,USA,,,92707,USA,,60,1565,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14409,20260512,,,79927,USA,,,92806,USA,,70,320,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14410,20260512,,,79927,USA,,,92835,USA,,50,264,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14411,20260512,,,79927,USA,,,92879,USA,,70,486.5,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14412,20260512,,,79927,USA,,,92880,USA,,70,486.5,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14413,20260512,,,79927,USA,,,93012,USA,,50,432,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14414,20260512,,,79927,USA,,,93249,USA,,92,237,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14415,20260512,,,79927,USA,,,93291,USA,,85,416,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14416,20260512,,,79927,USA,,,93308,USA,,65,625,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14417,20260512,,,79927,USA,,,93501,USA,,92,183,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14418,20260512,,,79927,USA,,,93560,USA,,50,290,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14419,20260512,,,79927,USA,,,93608,USA,,50,1218,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14420,20260512,,,79927,USA,,,94509,USA,,50,892.2,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14421,20260512,,,79927,USA,,,94510,USA,,70,439.3333333,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14422,20260512,,,79927,USA,,,94534,USA,,70,309.3333333,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14423,20260512,,,79927,USA,,,94538,USA,,92,1014,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14424,20260512,,,79927,USA,,,94560,USA,,70,510,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14425,20260512,,,79927,USA,,,94571,USA,,100,152,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14426,20260512,,,79927,USA,,,95131,USA,,70,564,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14427,20260512,,,79927,USA,,,95304,USA,,92,152,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14428,20260512,,,79927,USA,,,95313,USA,,125,1781,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429,20260512,,,79927,USA,,,95363,USA,,92,262,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14430,20260512,,,79927,USA,,,95605,USA,,70,443.75,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14431,20260512,,,79927,USA,,,95620,USA,,65,151,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14432,20260512,,,79927,USA,,,95827,USA,,60,150,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14433,20260512,,,79927,USA,,,95828,USA,,60,150,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14434,20260512,,,79927,USA,,,97024,USA,,55,553.3333333,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14435,20260512,,,79927,USA,,,97032,USA,,77,151,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14436,20260512,,,79927,USA,,,97070,USA,,250,300,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14437,20260512,,,79927,USA,,,97209,USA,,50,371.5714286,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14438,20260512,,,79927,USA,,,97217,USA,,50,371.5714286,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14439,20260512,,,79927,USA,,,97230,USA,,50,371.5714286,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14440,20260512,,,79927,USA,,,97402,USA,,100,200,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14441,20260512,,,79927,USA,,,97756,USA,,70,150,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14442,20260512,,,79927,USA,,,97836,USA,,70,232,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14443,20260512,,,79927,USA,,,97839,USA,,70,625.25,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14444,20260512,,,79927,USA,,,98001,USA,,70,646.75,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14445,20260512,,,79927,USA,,,98052,USA,,70,1534,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14446,20260512,,,79927,USA,,,98057,USA,,70,201,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14447,20260512,,,79927,USA,,,98109,USA,,70,351,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14448,20260512,,,79927,USA,,,98245,USA,,70,150,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14449,20260512,,,79927,USA,,,98354,USA,,60,277,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14450,20260512,,,79927,USA,,,98516,USA,,70,671.1666667,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14451,20260512,,,79927,USA,,,98532,USA,,65,202,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14452,20260512,,,79927,USA,,,98632,USA,,100,235,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14453,20260512,,,79927,USA,,,98642,USA,,70,6111.25,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14454,20260512,,,79927,USA,,,98682,USA,,110,150,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14455,20260512,,,79927,USA,,,98802,USA,,70,152,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14456,20260512,,,79927,USA,,,98848,USA,,70,340,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14457,20260512,,,79927,USA,,,99206,USA,,70,2800,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14458,20260512,,,79927,USA,,,99212,USA,,50,610,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14459,20260512,,,79936,USA,,,12839,USA,,125,2700,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14460,20260512,,,79936,USA,,,1583,USA,,70,150,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14461,20260512,,,79936,USA,,,1588,USA,,70,871.5,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14462,20260512,,,79936,USA,,,17268,USA,,77,260,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14463,20260512,,,79936,USA,,,1757,USA,,50,150,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14464,20260512,,,79936,USA,,,1862,USA,,110,150,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14465,20260512,,,79936,USA,,,1864,USA,,50,150,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14466,20260512,,,79936,USA,,,2021,USA,,70,150,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14467,20260512,,,79936,USA,,,2119,USA,,70,1280,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14468,20260512,,,79936,USA,,,2125,USA,,70,1280,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14469,20260512,,,79936,USA,,,2136,USA,,60,430,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14470,20260512,,,79936,USA,,,21742,USA,,100,555,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14471,20260512,,,79936,USA,,,2675,USA,,70,945,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14472,20260512,,,79936,USA,,,27013,USA,,70,64,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14473,20260512,,,79936,USA,,,2780,USA,,50,184,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14474,20260512,,,79936,USA,,,2806,USA,,70,1100,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14475,20260512,,,79936,USA,,,28120,USA,,100,237,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14476,20260512,,,79936,USA,,,2852,USA,,60,150,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14477,20260512,,,79936,USA,,,28730,USA,,55,340,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14478,20260512,,,79936,USA,,,2886,USA,,70,1860,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14479,20260512,,,79936,USA,,,3103,USA,,50,813.1428571,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14480,20260512,,,79936,USA,,,3109,USA,,50,813.1428571,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14481,20260512,,,79936,USA,,,32403,USA,,125,565,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14482,20260512,,,79936,USA,,,33069,USA,,175,750,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14483,20260512,,,79936,USA,,,38663,USA,,50,216,Umbrellas,PAT,1,48,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
